velocity_data_x,velocity_data_y,velocity_data_z,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
-0.017417,0.020813,0.038886,0.000000,0.000000,0.000000,0.000000,-0.135681,0.060581,-49.446732,49.438660,49.554066,49.408173,0.111826,0.000000,0.000000,49.720531,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016524,0.021953,0.037317,0.000000,0.000000,0.000000,0.000000,-0.136014,0.060981,-49.437180,49.436928,50.090454,49.408173,0.110418,0.000000,0.000000,49.686180,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015989,0.019719,0.036123,0.000000,0.000000,0.000000,0.000000,-0.136356,0.061415,-49.436611,49.433628,50.103668,49.408173,0.110870,0.000000,0.000000,50.227856,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.013302,0.017920,0.034854,0.000000,0.000000,0.000000,0.000000,-0.136682,0.061830,-49.434082,49.434032,50.032326,49.408173,0.109464,0.000000,0.000000,50.214645,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009197,0.020053,0.034871,0.000000,0.000000,0.000000,0.000000,-0.136349,0.061808,-49.435543,49.438271,49.813011,49.408173,0.109894,0.000000,0.000000,50.108952,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007228,0.023370,0.033899,0.000000,0.000000,0.000000,0.000000,-0.136551,0.062196,-49.436775,49.436489,50.003258,49.408173,0.110301,0.000000,0.000000,49.876427,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006167,0.024032,0.032040,0.000000,0.000000,0.000000,0.000000,-0.136692,0.062634,-49.436932,49.438766,50.003258,49.408173,0.110205,0.000000,0.000000,49.942486,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008257,0.022231,0.032024,0.000000,0.000000,0.000000,0.000000,-0.136804,0.063102,-49.438522,49.435070,49.860573,49.408173,0.110574,0.000000,0.000000,50.256924,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005106,0.019399,0.032754,0.000000,0.000000,0.000000,0.000000,-0.136939,0.063553,-49.434353,49.433571,49.665043,49.408173,0.109138,0.000000,0.000000,49.910778,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004521,0.020026,0.033005,0.000000,0.000000,0.000000,0.000000,-0.135879,0.063554,-49.434086,49.439346,50.153873,49.408173,0.109478,0.000000,0.000000,49.707321,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005297,0.022069,0.032819,0.000000,0.000000,0.000000,0.000000,-0.135966,0.063942,-49.441380,49.441673,49.820938,49.408173,0.109906,0.000000,0.000000,50.119522,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006196,0.023064,0.033936,0.000000,0.000000,0.000000,0.000000,-0.136068,0.064364,-49.441116,49.445686,49.723175,49.408173,0.108748,0.000000,0.000000,49.836792,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007051,0.023523,0.034691,0.000000,0.000000,0.000000,0.000000,-0.136190,0.064808,-49.447495,49.449463,50.690262,49.408173,0.109301,0.000000,0.000000,49.762810,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008109,0.022545,0.035658,0.000000,0.000000,0.000000,0.000000,-0.136323,0.065272,-49.449337,49.446507,50.610992,49.408173,0.108838,0.000000,0.000000,50.566074,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009857,0.022227,0.034706,0.000000,0.000000,0.000000,0.000000,-0.135917,0.065634,-49.447384,49.453655,50.264851,49.408173,0.109398,0.000000,0.000000,50.407536,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010562,0.021015,0.033346,0.000000,0.000000,0.000000,0.000000,-0.136106,0.066070,-49.454514,49.451927,50.196148,49.408173,0.109965,0.000000,0.000000,50.341476,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010184,0.020011,0.034101,0.000000,0.000000,0.000000,0.000000,-0.136310,0.066484,-49.451805,49.456429,49.805084,49.451927,0.108889,0.000000,0.000000,50.108952,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010352,0.020385,0.036407,0.000000,0.000000,0.000000,0.000000,-0.136520,0.066890,-49.458523,49.457020,50.000618,49.451927,0.109521,0.000000,0.000000,49.995331,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007157,0.022253,0.037789,0.000000,0.000000,0.000000,0.000000,-0.136730,0.067294,-49.455685,49.453888,49.546139,49.451927,0.108492,0.000000,0.000000,49.778664,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004923,0.015156,0.038193,0.000000,0.000000,0.000000,0.000000,-0.131941,0.066420,-49.444878,49.448483,49.945129,49.451927,0.109086,0.000000,0.000000,49.802444,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003243,0.012057,0.037633,0.000000,0.000000,0.000000,0.000000,-0.132053,0.066734,-49.450245,49.450523,49.638618,49.451927,0.109742,0.000000,0.000000,49.963623,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.000903,0.010906,0.035705,0.000000,0.000000,0.000000,0.000000,-0.132132,0.066986,-49.450359,49.445099,50.309769,49.451927,0.109278,0.000000,0.000000,50.016472,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.000258,0.009310,0.034156,0.000000,0.000000,0.000000,0.000000,-0.132166,0.067201,-49.443172,49.441513,50.502659,49.451927,0.109707,0.000000,0.000000,50.645344,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.001095,0.007921,0.034468,0.000000,0.000000,0.000000,0.000000,-0.132175,0.067405,-49.442303,49.446388,50.082527,49.451927,0.108571,0.000000,0.000000,50.167084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.000928,0.009834,0.034439,0.000000,0.000000,0.000000,0.000000,-0.131518,0.067375,-49.447231,49.450939,49.799801,49.451927,0.109112,0.000000,0.000000,50.204075,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.000164,0.013024,0.035085,0.000000,0.000000,0.000000,0.000000,-0.131517,0.067552,-49.451416,49.452904,49.675613,49.451927,0.109714,0.000000,0.000000,50.008545,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.000801,0.014743,0.033536,0.000000,0.000000,0.000000,0.000000,-0.131526,0.067774,-49.452126,49.452301,50.243710,49.451927,0.109260,0.000000,0.000000,49.604271,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.001859,0.015328,0.030763,0.000000,0.000000,0.000000,0.000000,-0.131550,0.068053,-49.452625,49.452141,49.604271,49.451927,0.109779,0.000000,0.000000,50.021755,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.000493,0.012277,0.031692,0.000000,0.000000,0.000000,0.000000,-0.131573,0.068362,-49.452450,49.455322,49.773376,49.451927,0.108649,0.000000,0.000000,49.955696,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.001679,0.012117,0.031010,0.000000,0.000000,0.000000,0.000000,-0.131056,0.068009,-49.454899,49.453579,49.831509,49.451927,0.109166,0.000000,0.000000,49.443089,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.002356,0.011567,0.030775,0.000000,0.000000,0.000000,0.000000,-0.131044,0.068256,-49.452160,49.451004,50.048180,49.451927,0.109607,0.000000,0.000000,49.810371,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.001872,0.011972,0.030110,0.000000,0.000000,0.000000,0.000000,-0.130997,0.068483,-49.451241,49.452209,50.230499,49.451927,0.109057,0.000000,0.000000,50.034966,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.001461,0.013577,0.029326,0.000000,0.000000,0.000000,0.000000,-0.130948,0.068710,-49.451572,49.449451,50.048180,49.451927,0.109446,0.000000,0.000000,50.132732,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.003507,0.010059,0.029032,0.000000,0.000000,0.000000,0.000000,-0.130915,0.068969,-49.448318,49.449554,50.013828,49.451927,0.108192,0.000000,0.000000,50.019112,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.003390,0.009914,0.030756,0.000000,0.000000,0.000000,0.000000,-0.130198,0.068134,-49.453297,49.462490,50.198792,49.451927,0.108671,0.000000,0.000000,50.275417,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.004543,0.008033,0.032128,0.000000,0.000000,0.000000,0.000000,-0.130120,0.068337,-49.465843,49.471115,50.272778,49.451927,0.109340,0.000000,0.000000,50.119522,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.004405,0.007026,0.033512,0.000000,0.000000,0.000000,0.000000,-0.130035,0.068520,-49.472713,49.477299,50.359974,49.451927,0.108519,0.000000,0.000000,50.021755,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.001263,0.007445,0.032108,0.000000,0.000000,0.000000,0.000000,-0.129937,0.068668,-49.478508,49.478752,49.702034,49.451927,0.109326,0.000000,0.000000,50.291271,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.000990,0.003998,0.029998,0.000000,0.000000,0.000000,0.000000,-0.129888,0.068814,-49.477974,49.478718,50.027039,49.451927,0.109008,0.000000,0.000000,49.860573,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.003106,0.002408,0.030027,0.000000,0.000000,0.000000,0.000000,-0.130125,0.068002,-49.478912,49.473721,49.604271,49.451927,0.109638,0.000000,0.000000,49.786591,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.000673,0.002860,0.029517,0.000000,0.000000,0.000000,0.000000,-0.130083,0.068073,-49.471611,49.471519,49.702034,49.451927,0.110160,0.000000,0.000000,49.604271,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.001318,0.003985,0.026483,0.000000,0.000000,0.000000,0.000000,-0.127793,0.064513,-49.471439,49.468643,50.500015,49.451927,0.108923,0.000000,0.000000,49.805084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
0.000790,0.006073,0.025945,0.000000,0.000000,0.000000,0.000000,-0.127788,0.064592,-49.467003,49.470100,49.760166,49.451927,0.109264,0.000000,0.000000,50.122162,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003960,0.003605,0.027950,0.000000,0.000000,0.000000,0.000000,-0.127770,0.064702,-49.471859,49.482674,49.847363,49.451927,0.108779,0.000000,0.000000,49.783947,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005788,0.001859,0.029378,0.000000,0.000000,0.000000,0.000000,-0.128413,0.064173,-49.485359,49.486546,50.663837,49.451927,0.109433,0.000000,0.000000,49.916061,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007307,0.002483,0.029277,0.000000,0.000000,0.000000,0.000000,-0.128509,0.064220,-49.487114,49.488762,49.403454,49.451927,0.110119,0.000000,0.000000,50.275417,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006699,0.006797,0.028893,0.000000,0.000000,0.000000,0.000000,-0.128643,0.064248,-49.487049,49.487167,49.657116,49.451927,0.109066,0.000000,0.000000,49.781303,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005113,0.007571,0.028451,0.000000,0.000000,0.000000,0.000000,-0.128781,0.064340,-49.485657,49.483418,49.659760,49.451927,0.109601,0.000000,0.000000,49.696751,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005851,0.003873,0.026002,0.000000,0.000000,0.000000,0.000000,-0.128892,0.064482,-49.484802,49.480671,49.939842,49.451927,0.108463,0.000000,0.000000,49.992691,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006135,0.003566,0.023803,0.000000,0.000000,0.000000,0.000000,-0.128926,0.063505,-49.478798,49.479729,49.622765,49.451927,0.108809,0.000000,0.000000,49.990047,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005196,0.000477,0.023279,0.000000,0.000000,0.000000,0.000000,-0.129054,0.063584,-49.478691,49.471275,50.053463,49.451927,0.109049,0.000000,0.000000,49.567276,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007003,-0.001280,0.022657,0.000000,0.000000,0.000000,0.000000,-0.129172,0.063627,-49.470539,49.468445,49.974194,49.451927,0.107710,0.000000,0.000000,49.802444,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008887,0.001642,0.021798,0.000000,0.000000,0.000000,0.000000,-0.129295,0.063612,-49.468815,49.470665,50.270134,49.451927,0.107847,0.000000,0.000000,50.153873,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008765,0.002636,0.020440,0.000000,0.000000,0.000000,0.000000,-0.129460,0.063608,-49.471962,49.472797,49.923988,49.451927,0.107864,0.000000,0.000000,49.913422,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008460,0.002959,0.021763,0.000000,0.000000,0.000000,0.000000,-0.129674,0.063368,-49.473141,49.473061,49.585773,49.451927,0.108023,0.000000,0.000000,49.704678,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006692,0.002426,0.023928,0.000000,0.000000,0.000000,0.000000,-0.129848,0.063426,-49.473240,49.478619,50.090454,49.451927,0.108289,0.000000,0.000000,49.995331,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006689,0.004454,0.024252,0.000000,0.000000,0.000000,0.000000,-0.129997,0.063480,-49.479752,49.482231,49.628052,49.451927,0.107251,0.000000,0.000000,49.696751,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007313,0.006230,0.023877,0.000000,0.000000,0.000000,0.000000,-0.130132,0.063560,-49.483711,49.485020,50.064034,49.451927,0.107640,0.000000,0.000000,49.643906,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005732,0.005562,0.024161,0.000000,0.000000,0.000000,0.000000,-0.130266,0.063675,-49.486954,49.487537,50.138016,49.451927,0.107323,0.000000,0.000000,50.198792,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004830,0.007003,0.024681,0.000000,0.000000,0.000000,0.000000,-0.130508,0.063984,-49.486546,49.481720,49.992691,49.451927,0.108069,0.000000,0.000000,49.876427,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003052,0.006608,0.025662,0.000000,0.000000,0.000000,0.000000,-0.130600,0.064117,-49.479782,49.467537,49.997974,49.451927,0.106963,0.000000,0.000000,49.953056,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003962,0.005709,0.026392,0.000000,0.000000,0.000000,0.000000,-0.131157,0.061844,-49.466152,49.467937,50.019112,49.451927,0.107157,0.000000,0.000000,49.945129,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006845,0.006165,0.025730,0.000000,0.000000,0.000000,0.000000,-0.131226,0.061957,-49.470615,49.469147,49.609554,49.451927,0.106206,0.000000,0.000000,49.760166,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008345,0.007828,0.024226,0.000000,0.000000,0.000000,0.000000,-0.131442,0.061922,-49.468060,49.465363,50.391682,49.451927,0.106414,0.000000,0.000000,49.810371,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009143,0.009141,0.022755,0.000000,0.000000,0.000000,0.000000,-0.131589,0.062076,-49.464706,49.468338,49.757523,49.451927,0.106582,0.000000,0.000000,50.436600,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009454,0.008811,0.021472,0.000000,0.000000,0.000000,0.000000,-0.131758,0.062259,-49.471859,49.468800,49.583130,49.451927,0.106244,0.000000,0.000000,49.778664,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010000,0.008159,0.020736,0.000000,0.000000,0.000000,0.000000,-0.131943,0.062427,-49.465874,49.463848,50.248997,49.468338,0.106327,0.000000,0.000000,49.752239,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010288,0.005587,0.020728,0.000000,0.000000,0.000000,0.000000,-0.132147,0.062580,-49.462196,49.457668,50.568714,49.468338,0.105266,0.000000,0.000000,50.571358,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009993,0.004955,0.020506,0.000000,0.000000,0.000000,0.000000,-0.132477,0.062259,-49.456078,49.457352,49.828865,49.468338,0.105241,0.000000,0.000000,50.349403,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010821,0.003646,0.019915,0.000000,0.000000,0.000000,0.000000,-0.132672,0.062361,-49.457169,49.456089,50.167084,49.468338,0.105233,0.000000,0.000000,49.934559,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.014008,0.003989,0.019444,0.000000,0.000000,0.000000,0.000000,-0.132879,0.062452,-49.454281,49.451412,49.931915,49.468338,0.104274,0.000000,0.000000,50.116879,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015487,0.004274,0.019445,0.000000,0.000000,0.000000,0.000000,-0.133135,0.062542,-49.451824,49.448513,49.456299,49.468338,0.104205,0.000000,0.000000,49.736385,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.012540,0.002543,0.018880,0.000000,0.000000,0.000000,0.000000,-0.133427,0.062628,-49.448532,49.454273,50.214645,49.468338,0.104004,0.000000,0.000000,49.746956,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009552,0.001473,0.017825,0.000000,0.000000,0.000000,0.000000,-0.133482,0.062882,-49.455788,49.454014,49.897568,49.468338,0.104056,0.000000,0.000000,50.198792,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007253,0.000369,0.019702,0.000000,0.000000,0.000000,0.000000,-0.133694,0.062907,-49.453781,49.447334,50.079887,49.468338,0.104077,0.000000,0.000000,50.005901,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007834,0.001138,0.022171,0.000000,0.000000,0.000000,0.000000,-0.133859,0.062928,-49.445385,49.448715,49.844719,49.468338,0.103362,0.000000,0.000000,50.019112,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009268,0.001479,0.021296,0.000000,0.000000,0.000000,0.000000,-0.134011,0.062934,-49.449364,49.443550,49.448372,49.468338,0.103409,0.000000,0.000000,49.839436,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010408,-0.000860,0.020766,0.000000,0.000000,0.000000,0.000000,-0.134186,0.062955,-49.441853,49.438835,50.058746,49.468338,0.102709,0.000000,0.000000,49.556705,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.013699,-0.003127,0.020114,0.000000,0.000000,0.000000,0.000000,-0.134219,0.062714,-49.439362,49.443085,49.881714,49.468338,0.102682,0.000000,0.000000,49.926632,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015824,-0.003569,0.020060,0.000000,0.000000,0.000000,0.000000,-0.134472,0.062672,-49.443993,49.446465,49.538212,49.468338,0.102726,0.000000,0.000000,49.680897,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017814,-0.002723,0.020624,0.000000,0.000000,0.000000,0.000000,-0.134774,0.062595,-49.446712,49.445267,49.691467,49.468338,0.102827,0.000000,0.000000,49.551422,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018470,-0.002780,0.020659,0.000000,0.000000,0.000000,0.000000,-0.135119,0.062528,-49.445435,49.437374,50.412819,49.468338,0.102898,0.000000,0.000000,49.855289,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017532,-0.001443,0.020644,0.000000,0.000000,0.000000,0.000000,-0.135362,0.061733,-49.437565,49.438095,49.649189,49.468338,0.102377,0.000000,0.000000,50.386395,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017532,-0.001443,0.020644,0.000000,0.000000,0.000000,0.000000,-0.135362,0.061733,-49.437565,49.438095,49.649189,49.468338,0.102377,0.000000,0.000000,50.386395,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
